Date,Region_Name,Area_Code,Average_Price_SA
1999-03-01,Yorkshire and The Humber,E12000003,48244.49694
1999-03-01,South East,E12000008,89182.33653
1999-03-01,North East,E12000001,45090.97617
1999-03-01,East of England,E12000006,73005.95142
1999-03-01,London,E12000007,108173.0854
1999-03-01,South West,E12000009,71412.33597
1999-03-01,East Midlands,E12000004,53793.3214
1999-03-01,West Midlands Region,E12000005,58600.29201
1999-03-01,North West,E12000002,48369.84877
1999-03-01,England and Wales,K04000001,65985.03249
1999-04-01,England,E92000001,67364.3555
1999-04-01,Wales,W92000004,48992.35312
1999-04-01,South East,E12000008,89909.79337
1999-04-01,East Midlands,E12000004,54961.14387
1999-04-01,Yorkshire and The Humber,E12000003,47797.00587
1999-04-01,North West,E12000002,48742.59837
1999-04-01,South West,E12000009,71199.8574
1999-04-01,West Midlands Region,E12000005,59086.05123
1999-04-01,North East,E12000001,45063.78201
1999-04-01,London,E12000007,109226.3302
1999-04-01,East of England,E12000006,73552.83486
1999-04-01,England and Wales,K04000001,66330.27482
1999-05-01,England,E92000001,67825.80257
1999-05-01,Wales,W92000004,48815.00065
1999-05-01,London,E12000007,110295.9342
1999-05-01,South West,E12000009,72026.42908
1999-05-01,East of England,E12000006,73834.94768
1999-05-01,East Midlands,E12000004,54340.31221
1999-05-01,North East,E12000001,44975.16367
1999-05-01,North West,E12000002,49120.76214
1999-05-01,South East,E12000008,90682.17513
1999-05-01,Yorkshire and The Humber,E12000003,48460.23396
1999-05-01,West Midlands Region,E12000005,59208.25992
1999-05-01,England and Wales,K04000001,66773.06185
1999-06-01,Wales,W92000004,49202.6328
1999-06-01,England,E92000001,68630.6774
1999-06-01,East Midlands,E12000004,54601.98782
1999-06-01,East of England,E12000006,75433.26248
1999-06-01,South East,E12000008,91741.10405
1999-06-01,North East,E12000001,46290.28955
1999-06-01,Yorkshire and The Humber,E12000003,48695.14859
1999-06-01,North West,E12000002,49469.1949
1999-06-01,West Midlands Region,E12000005,60085.46803
1999-06-01,South West,E12000009,72995.6852
1999-06-01,London,E12000007,112275.6892
1999-06-01,England and Wales,K04000001,67560.76461
1999-07-01,England,E92000001,69311.84321
1999-07-01,Wales,W92000004,49898.01028
1999-07-01,South West,E12000009,73619.90665
1999-07-01,South East,E12000008,93036.0833
1999-07-01,North West,E12000002,49704.61933
1999-07-01,North East,E12000001,46020.66999
1999-07-01,London,E12000007,114786.099
1999-07-01,East Midlands,E12000004,55323.65853
1999-07-01,West Midlands Region,E12000005,60702.15333
1999-07-01,Yorkshire and The Humber,E12000003,48418.4663
1999-07-01,East of England,E12000006,75939.47719
1999-07-01,England and Wales,K04000001,68235.76247
1999-08-01,England,E92000001,70052.92811
1999-08-01,Wales,W92000004,49356.72078
1999-08-01,East of England,E12000006,76667.54213
1999-08-01,East Midlands,E12000004,55672.55056
1999-08-01,South West,E12000009,74105.90909
1999-08-01,Yorkshire and The Humber,E12000003,49012.06705
1999-08-01,North West,E12000002,50067.19154
1999-08-01,South East,E12000008,94819.72932
1999-08-01,London,E12000007,117197.392
1999-08-01,West Midlands Region,E12000005,61017.68389
1999-08-01,North East,E12000001,45726.71194
1999-08-01,England and Wales,K04000001,68903.5465
1999-09-01,England,E92000001,71475.65876
1999-09-01,Wales,W92000004,50745.52639
1999-09-01,South West,E12000009,76428.68313
1999-09-01,West Midlands Region,E12000005,61705.75253
1999-09-01,London,E12000007,120746.0363
1999-09-01,North East,E12000001,46598.74766
1999-09-01,North West,E12000002,50436.03361
1999-09-01,South East,E12000008,97945.73576
1999-09-01,East of England,E12000006,78654.59384
1999-09-01,Yorkshire and The Humber,E12000003,49175.18828
1999-09-01,East Midlands,E12000004,56260.61481
1999-09-01,England and Wales,K04000001,70319.37303
1999-10-01,Wales,W92000004,51108.31462
1999-10-01,England,E92000001,72509.6837
1999-10-01,East Midlands,E12000004,56872.2728
1999-10-01,East of England,E12000006,79899.79955
1999-10-01,North East,E12000001,47870.34338
1999-10-01,North West,E12000002,50704.53162
1999-10-01,West Midlands Region,E12000005,62620.1396
1999-10-01,Yorkshire and The Humber,E12000003,49689.8674
1999-10-01,South East,E12000008,99031.56829
1999-10-01,South West,E12000009,77885.93442
1999-10-01,London,E12000007,122616.4715
1999-10-01,England and Wales,K04000001,71322.51829
1999-11-01,Wales,W92000004,51714.5631
1999-11-01,England,E92000001,73563.86476
1999-11-01,London,E12000007,125395.6069
1999-11-01,South East,E12000008,100858.7738
1999-11-01,East of England,E12000006,81819.02775
1999-11-01,North West,E12000002,51135.40283
1999-11-01,South West,E12000009,78935.23522
1999-11-01,West Midlands Region,E12000005,62906.60564
1999-11-01,North East,E12000001,47734.75607
1999-11-01,East Midlands,E12000004,57483.34496
1999-11-01,Yorkshire and The Humber,E12000003,50099.11754
1999-11-01,England and Wales,K04000001,72389.08876
1999-12-01,England,E92000001,74636.73644
1999-12-01,Wales,W92000004,51678.50205
1999-12-01,Yorkshire and The Humber,E12000003,50080.29781
1999-12-01,South East,E12000008,102978.3203
1999-12-01,London,E12000007,128101.6983
1999-12-01,North East,E12000001,47149.8791
1999-12-01,West Midlands Region,E12000005,63423.51787
1999-12-01,North West,E12000002,51363.60185
1999-12-01,East of England,E12000006,83368.42158
1999-12-01,South West,E12000009,81204.43936
1999-12-01,East Midlands,E12000004,57841.94045
1999-12-01,England and Wales,K04000001,73398.80294
2000-01-01,England,E92000001,75537.83429
2000-01-01,Wales,W92000004,52005.32036
2000-01-01,Yorkshire and The Humber,E12000003,50433.8872
2000-01-01,South West,E12000009,81925.04664
2000-01-01,London,E12000007,130167.6064
2000-01-01,North West,E12000002,51398.51916
2000-01-01,North East,E12000001,47328.4176
2000-01-01,East of England,E12000006,84374.42943
2000-01-01,East Midlands,E12000004,58154.54366
2000-01-01,West Midlands Region,E12000005,64129.24199
2000-01-01,South East,E12000008,104841.5641
2000-01-01,England and Wales,K04000001,74267.43008
2000-02-01,Wales,W92000004,52809.35994
2000-02-01,England,E92000001,76721.72272
2000-02-01,London,E12000007,133831.672
2000-02-01,East of England,E12000006,84896.72633
2000-02-01,East Midlands,E12000004,58973.16022
2000-02-01,West Midlands Region,E12000005,64720.37176
2000-02-01,South West,E12000009,83682.59169
2000-02-01,South East,E12000008,106115.581
2000-02-01,North West,E12000002,51819.52803
2000-02-01,North East,E12000001,48350.20036
2000-02-01,Yorkshire and The Humber,E12000003,50833.10635
2000-02-01,England and Wales,K04000001,75382.35453
2000-03-01,England,E92000001,77785.16298
2000-03-01,Wales,W92000004,53165.00286
2000-03-01,West Midlands Region,E12000005,64955.61568
2000-03-01,North West,E12000002,52831.85817
2000-03-01,London,E12000007,135303.6722
2000-03-01,South East,E12000008,108984.5782
2000-03-01,Yorkshire and The Humber,E12000003,50953.88254
2000-03-01,East of England,E12000006,87053.2931
2000-03-01,North East,E12000001,48351.84142
2000-03-01,East Midlands,E12000004,59740.4807
2000-03-01,South West,E12000009,84780.55333
2000-03-01,England and Wales,K04000001,76392.42941
2000-04-01,England,E92000001,79327.42181
2000-04-01,Wales,W92000004,53009.62135
2000-04-01,South East,E12000008,112183.3091
2000-04-01,London,E12000007,140227.0626
2000-04-01,South West,E12000009,86567.99766
2000-04-01,West Midlands Region,E12000005,66568.6504
2000-04-01,North East,E12000001,48384.33391
2000-04-01,North West,E12000002,52916.57497
2000-04-01,East Midlands,E12000004,60210.82052
2000-04-01,East of England,E12000006,89113.60286
2000-04-01,Yorkshire and The Humber,E12000003,51856.95675
2000-04-01,England and Wales,K04000001,77845.49241
2000-05-01,Wales,W92000004,53327.19837
2000-05-01,England,E92000001,79684.61582
2000-05-01,West Midlands Region,E12000005,66573.57395
2000-05-01,North West,E12000002,52674.87237
2000-05-01,South East,E12000008,112969.5436
2000-05-01,South West,E12000009,87602.07624
2000-05-01,London,E12000007,139681.8663
2000-05-01,East Midlands,E12000004,60699.62307
2000-05-01,East of England,E12000006,90622.16651
2000-05-01,North East,E12000001,48502.56527
2000-05-01,Yorkshire and The Humber,E12000003,51860.78418
2000-05-01,England and Wales,K04000001,78193.40363
2000-06-01,England,E92000001,80363.40849
2000-06-01,Wales,W92000004,53059.97352
2000-06-01,East Midlands,E12000004,61663.05542
2000-06-01,East of England,E12000006,91228.52
2000-06-01,South East,E12000008,114782.5519
2000-06-01,West Midlands Region,E12000005,67246.43528
2000-06-01,Yorkshire and The Humber,E12000003,52295.73902
2000-06-01,North West,E12000002,52701.0508
2000-06-01,South West,E12000009,88641.69665
2000-06-01,North East,E12000001,47697.24653
2000-06-01,London,E12000007,142360.6119
2000-06-01,England and Wales,K04000001,78805.57545
2000-07-01,England,E92000001,81072.7843
2000-07-01,Wales,W92000004,53701.14028
2000-07-01,East Midlands,E12000004,62114.19871
2000-07-01,South West,E12000009,89541.80398
2000-07-01,Yorkshire and The Humber,E12000003,52621.19401
2000-07-01,East of England,E12000006,92439.14153
2000-07-01,North East,E12000001,48484.70036
2000-07-01,London,E12000007,143740.669
2000-07-01,West Midlands Region,E12000005,67838.94246
2000-07-01,North West,E12000002,52966.25524
2000-07-01,South East,E12000008,115369.4347
2000-07-01,England and Wales,K04000001,79516.91242
2000-08-01,Wales,W92000004,53700.9351
2000-08-01,England,E92000001,81525.89154
2000-08-01,West Midlands Region,E12000005,68203.70558
2000-08-01,North West,E12000002,53554.22344
2000-08-01,Yorkshire and The Humber,E12000003,52415.90412
2000-08-01,South West,E12000009,90138.13949
2000-08-01,London,E12000007,144665.2595
2000-08-01,East Midlands,E12000004,62391.71427
2000-08-01,East of England,E12000006,93258.05731
2000-08-01,South East,E12000008,116821.0877
2000-08-01,North East,E12000001,48505.52497
2000-08-01,England and Wales,K04000001,79940.36948
2000-09-01,England,E92000001,82091.06137
2000-09-01,Wales,W92000004,54619.87385
2000-09-01,North East,E12000001,48268.50796
2000-09-01,East of England,E12000006,94211.09444
2000-09-01,East Midlands,E12000004,63828.2007
2000-09-01,Yorkshire and The Humber,E12000003,53471.9404
2000-09-01,South West,E12000009,90725.07089
2000-09-01,South East,E12000008,116814.9974
2000-09-01,North West,E12000002,53771.13313
2000-09-01,West Midlands Region,E12000005,68829.5626
2000-09-01,London,E12000007,145344.7303
2000-09-01,England and Wales,K04000001,80530.08511
2000-10-01,England,E92000001,82375.41987
2000-10-01,Wales,W92000004,54721.29221
2000-10-01,North East,E12000001,48302.44367
2000-10-01,North West,E12000002,54468.11079
2000-10-01,South West,E12000009,91135.57874
2000-10-01,East Midlands,E12000004,63232.89823
2000-10-01,London,E12000007,145007.1883
2000-10-01,East of England,E12000006,93841.48926
2000-10-01,South East,E12000008,117281.9222
2000-10-01,Yorkshire and The Humber,E12000003,53843.12185
2000-10-01,West Midlands Region,E12000005,68775.60536
2000-10-01,England and Wales,K04000001,80806.92496
2000-11-01,England,E92000001,82789.42422
2000-11-01,Wales,W92000004,54827.60554
2000-11-01,East of England,E12000006,94642.9496
2000-11-01,North West,E12000002,54706.59986
2000-11-01,London,E12000007,147040.1906
2000-11-01,Yorkshire and The Humber,E12000003,53093.93404
2000-11-01,South East,E12000008,117264.6624
2000-11-01,South West,E12000009,91527.99379
2000-11-01,North East,E12000001,47958.40756
2000-11-01,East Midlands,E12000004,63688.02365
2000-11-01,West Midlands Region,E12000005,70022.22947
2000-11-01,England and Wales,K04000001,81264.81895
2000-12-01,Wales,W92000004,55351.96393
2000-12-01,England,E92000001,83674.91551
2000-12-01,London,E12000007,147696.2799
2000-12-01,West Midlands Region,E12000005,70623.58043
2000-12-01,North West,E12000002,55284.55753
2000-12-01,South East,E12000008,118581.2187
2000-12-01,North East,E12000001,49109.64624
2000-12-01,South West,E12000009,91972.43077
2000-12-01,East Midlands,E12000004,64679.96757
2000-12-01,Yorkshire and The Humber,E12000003,54054.36581
2000-12-01,East of England,E12000006,95740.69116
2000-12-01,England and Wales,K04000001,82090.58944
2001-01-01,Wales,W92000004,54474.5986
2001-01-01,England,E92000001,84737.37248
2001-01-01,Yorkshire and The Humber,E12000003,54974.02614
2001-01-01,North East,E12000001,49640.69895
2001-01-01,London,E12000007,149233.7968
2001-01-01,West Midlands Region,E12000005,71370.8118
2001-01-01,South East,E12000008,119062.5199
2001-01-01,South West,E12000009,92674.58863
2001-01-01,East Midlands,E12000004,65764.03872
2001-01-01,East of England,E12000006,96789.29897
2001-01-01,North West,E12000002,56147.1215
2001-01-01,England and Wales,K04000001,83049.43467
2001-02-01,Wales,W92000004,55974.87587
2001-02-01,England,E92000001,85469.2858
2001-02-01,South East,E12000008,120701.0207
2001-02-01,South West,E12000009,94109.94907
2001-02-01,East of England,E12000006,97683.13983
2001-02-01,North East,E12000001,49758.31957
2001-02-01,North West,E12000002,56400.166
2001-02-01,Yorkshire and The Humber,E12000003,54383.64928
2001-02-01,East Midlands,E12000004,66015.41524
2001-02-01,West Midlands Region,E12000005,72039.53534
2001-02-01,London,E12000007,150845.3295
2001-02-01,England and Wales,K04000001,83793.54472
2001-03-01,England,E92000001,86181.8966
2001-03-01,Wales,W92000004,57102.64917
2001-03-01,South West,E12000009,95243.85598
2001-03-01,West Midlands Region,E12000005,73064.09423
2001-03-01,North West,E12000002,56201.73492
2001-03-01,London,E12000007,152256.5793
2001-03-01,East of England,E12000006,99238.4206
2001-03-01,Yorkshire and The Humber,E12000003,54930.10919
2001-03-01,North East,E12000001,49397.24154
2001-03-01,South East,E12000008,122054.0387
2001-03-01,East Midlands,E12000004,66482.11084
2001-03-01,England and Wales,K04000001,84520.97282
2001-04-01,England,E92000001,87184.58754
2001-04-01,Wales,W92000004,56464.053
2001-04-01,Yorkshire and The Humber,E12000003,55525.7698
2001-04-01,East of England,E12000006,99554.12461
2001-04-01,East Midlands,E12000004,67336.37001
2001-04-01,London,E12000007,152433.1435
2001-04-01,North West,E12000002,56822.74616
2001-04-01,North East,E12000001,50627.77693
2001-04-01,South East,E12000008,124166.5018
2001-04-01,South West,E12000009,97569.47971
2001-04-01,West Midlands Region,E12000005,74282.57004
2001-04-01,England and Wales,K04000001,85434.94308
2001-05-01,Wales,W92000004,57906.26598
2001-05-01,England,E92000001,87997.8794
2001-05-01,London,E12000007,155848.6575
2001-05-01,South West,E12000009,98005.01715
2001-05-01,North East,E12000001,51046.99262
2001-05-01,North West,E12000002,56756.63963
2001-05-01,South East,E12000008,124937.4829
2001-05-01,East Midlands,E12000004,68228.45487
2001-05-01,West Midlands Region,E12000005,74767.58153
2001-05-01,Yorkshire and The Humber,E12000003,56091.07504
2001-05-01,East of England,E12000006,101168.362
2001-05-01,England and Wales,K04000001,86287.16719
2001-06-01,England,E92000001,88979.29275
2001-06-01,Wales,W92000004,58368.02421
2001-06-01,East Midlands,E12000004,69166.7566
2001-06-01,London,E12000007,157482.199
2001-06-01,South East,E12000008,126786.4473
2001-06-01,North West,E12000002,58433.84077
2001-06-01,West Midlands Region,E12000005,74983.41183
2001-06-01,Yorkshire and The Humber,E12000003,56384.44947
2001-06-01,South West,E12000009,98870.57157
2001-06-01,North East,E12000001,50962.20774
2001-06-01,East of England,E12000006,102602.7093
2001-06-01,England and Wales,K04000001,87201.32215
2001-07-01,England,E92000001,89718.78463
2001-07-01,Wales,W92000004,58853.9956
2001-07-01,South East,E12000008,128405.2731
2001-07-01,West Midlands Region,E12000005,75262.57517
2001-07-01,London,E12000007,158408.3151
2001-07-01,North West,E12000002,58495.37177
2001-07-01,East Midlands,E12000004,69328.32171
2001-07-01,Yorkshire and The Humber,E12000003,57024.43637
2001-07-01,East of England,E12000006,103713.2269
2001-07-01,North East,E12000001,51200.96697
2001-07-01,South West,E12000009,100571.2576
2001-07-01,England and Wales,K04000001,87960.43549
2001-08-01,England,E92000001,91024.05512
2001-08-01,Wales,W92000004,59186.58365
2001-08-01,South West,E12000009,102135.7186
2001-08-01,North East,E12000001,52931.28286
2001-08-01,North West,E12000002,59020.45568
2001-08-01,West Midlands Region,E12000005,76854.00298
2001-08-01,London,E12000007,161643.7729
2001-08-01,East of England,E12000006,105968.3885
2001-08-01,Yorkshire and The Humber,E12000003,57876.82292
2001-08-01,East Midlands,E12000004,70281.43951
2001-08-01,South East,E12000008,129650.8534
2001-08-01,England and Wales,K04000001,89192.11749
2001-09-01,Wales,W92000004,59708.45317
2001-09-01,England,E92000001,92071.92847
2001-09-01,South East,E12000008,131199.1534
2001-09-01,Yorkshire and The Humber,E12000003,58517.28483
2001-09-01,East Midlands,E12000004,71489.09942
2001-09-01,East of England,E12000006,107128.377
2001-09-01,London,E12000007,162812.9185
2001-09-01,North West,E12000002,60055.46892
2001-09-01,North East,E12000001,52447.75123
2001-09-01,West Midlands Region,E12000005,77619.42275
2001-09-01,South West,E12000009,103558.6603
2001-09-01,England and Wales,K04000001,90232.44273
2001-10-01,Wales,W92000004,59762.11333
2001-10-01,England,E92000001,93104.89599
2001-10-01,East Midlands,E12000004,72425.53578
